,Unnamed: 0,id,image,hint,trans,problem,correct_answer,answer,label
70,506,670a59d3c5c7388cfd70a269,https://ucarecdn.com/948876db-6717-4c29-a46e-1838cee42911/,Double-check how you subtracted 4 from both sides to make sure the numbers match up correctly.,"4-x=-5
+4 +4
-x=-1","""Vilket tal är $x$?\n\n$4 - x = -5$""","[""x=9""]","[""-1""]","[9, 10, 11, 12]"
71,507,670900a29ffb986662d81d05,https://ucarecdn.com/c1781182-c497-42f2-84e5-c36c97304b68/,Remember to multiply the number of godispåsar by the price instead of adding them.,4+7=11,"""En godispåse kostar 4 kronor. \n\nHur mycket kostar 7 godispåsar tillsammans?"". Problem image: En tecknad bild av en godispåse med olika färgade godisar inuti.","[""28kr""]","[""12""]","[1, 2, 3]"
72,531,670fff469d9c6081aaec49d3,https://ucarecdn.com/06efda49-f042-4dab-af52-de8a8f4a6e86/,Remember to check if you used the correct triangle area formula with the 1⁄2 factor.,"b * h = 14
14x = 196","""En triangel har arean $14x$ med höjden 14 längdenheter.\n\nVilket värde har $x$ om triangeln har samma höjd som bredd?""","[""x=7""]","[""x=14""]","[0, 1, 2]"
73,532,670f92eda75252c2be7b41e1,https://ucarecdn.com/81456f40-c913-45ed-8a58-847468da9954/,It looks like you used a factor greater than 1—try checking if you're using the right factor for a 5% decrease.,3200 * 1.05,"""Ett pris på $3\\ 200$ kr minskar med $5$ %. Beräkna det nya värdet. Använd förändringsfaktor.""","[""3040kr""]","[""3040""]","[5, 6, 7, 8]"
74,536,670ff4fa9d9c6081aae91967,https://ucarecdn.com/bd0f1e85-b7e5-40b5-9bd1-71def83349e7/,Double-check how you added the ones digits—7 plus 5 might have been calculated one too high.,"  11
  97
+65
-----
 163","""Miriam planterar 97 blommor på lördagen och 65 blommor på söndagen. \n\nHur många blommor har hon planterat totalt i helgen?"". Problem image: En tecknad blomma.","[""162""]","[""163""]","[9, 10, 11, 12, 13]"
75,554,670f7de68b32d2ba3effcece,https://ucarecdn.com/5a4df566-0494-4a4e-9524-15ca543dc7b7/,Remember to work inside the parentheses first and keep each operation in the correct order.,12 - 2 = 10 * 5 = 50,"""Beräkna.\n\n$12 - 2 \\cdot (8-3) =$""","[""2""]","[""50""]","[0, 1, 2, 3]"
76,561,670ffe9bfa1611067826356b,https://ucarecdn.com/0ff765a6-919e-484e-89e4-93f2f663d5b2/,Try rechecking if you need to convert the fractions to decimals or work directly with the numbers to find a common denominator.,"1/2=0,5
2/3=0,66","""Vilken är den minsta gemensamma nämnaren till bråken?\n\n ${\\Large \\frac{2}{3}}$ och ${\\Large \\frac{1}{2}}$""","[""6""]","[""0,33""]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
77,562,67101b2b9d9c6081aaf4d472,https://ucarecdn.com/12564f2a-8d01-46ab-b7b9-8746740c1c56/,"Take another look at how you divided by 8, making sure each number in the fraction matches the original operation.","5/1 * 3/7
(15/7)/8
15/7 * 1/8 = 15/(57*3)  5/19","""Beräkna och svara i enklaste form.\n\n${\\Large\\frac{5 \\ \\cdot \\ {\\Large\\frac{3}{7}}}{8}}=$""","[""[[15]/[56]]""]","[""[5/[19]]""]","[17, 18, 19]"
78,567,670f448589e91175226db158,https://ucarecdn.com/41d66497-3098-41a7-aeb2-ab9510699e83/,"Double-check the division in the second fraction, particularly dividing 14 by 4, to ensure you did it correctly.","(4*4)/2 * (2*7)/4
16/2 * 14/4
8 * 3 = 24","""Bestäm värdet av följande uttryck om $a=4$ och $b=7$.\n\n${\\Large\\frac{4a}{2}}\\cdot{\\Large\\frac{2b}{4}}$""","[""28""]","[""24""]",[24]
79,574,670f93f5937d76225e4b779b,https://ucarecdn.com/a875eda8-7ea0-47ac-ae37-e77692823556/,Look closely at how dividing by 10 affects the position of the comma.,"$\frac{87,2}{10}=872$","""${\\Large\\frac{87{,}2}{10}}=$""","[""8,72""]","[""872,0""]","[8, 9, 10]"
80,579,670f5c4545ae3292b304b734,https://ucarecdn.com/59d15d84-ec15-447e-be56-42f18d31acc9/,Make sure you change the whole number into an equivalent fraction before adding it to 1/4.,$2\frac{1}{4}=?$,"""Skriv talet i bråkform.\n\n$2{\\Large\\frac{1}{4}}=$""","[""[9/4]""]","[""[3/4]""]","[3, 4, 5]"
81,581,671022389d9c6081aaf5f4a5,https://ucarecdn.com/46cf4a09-20e0-4e65-8583-4f2ff21d427d/,Check if subtracting 20% from the current number is the right way to reverse a compound increase—try rethinking that step.,"360 = 100%
72 = 20%
360 - 72 = 288
288 = 100%
57,6 = 20%
","""Antalet medlemmar i en musikförening har ökat två år i rad med 20 % per år och har nu 360 medlemmar.\n\nHur många medlemmar hade föreningen för två år sedan?"". Problem image: En person som spelar piano.","[""250""]","[""230""]","[14, 15, 16, 17, 18, 19]"
82,586,670ff304fa1611067822b6cd,https://ucarecdn.com/47c164ef-24b9-45f6-8d37-2e4217ef1f46/,"Double-check your conversion of fractions to decimals, especially for the first fraction.",0.80 + 0.07 = 0.87,"""${\\Large\\frac{3}{4}}+{\\Large\\frac{7}{10}}=$""","[""1,45""]","[""0,87""]","[0, 1, 2, 3, 4, 5, 6]"
83,599,670cbec948273c6b33065582,https://ucarecdn.com/8acd20b2-4fcb-4abc-b016-a27a727b5be0/,Double-check your multiplication and carry-overs to make sure each step is done correctly.,"219
*4
-----
926, 36","""Ett linne kostar 219 kr.\n\nHur mycket kostar det om man köper 4 linnen?"". Problem image: Ett linne.","[""876kr""]","[""926kr""]","[7, 8, 9, 10, 11]"
84,601,6709166de720092c348f1219,https://ucarecdn.com/62e13172-4002-4215-a523-76cbc27137a6/,Check if you lined up your digits correctly when subtracting 123 from 198.,"10 10
1 2 3
-1 9 8
=5","""Vilket tal är $x$?\n\n$123 + x = 198$""","[""x=75""]","[""6""]","[0, 1, 2, 3, 4, 5, 6, 7]"
85,605,670ccdef2497ff7f94a4038e,https://ucarecdn.com/94ae2479-2619-4e58-a3ba-5384ca74a76d/,"Double-check if you're multiplying the right numbers in the correct order, because it looks like an extra multiplication might have been done.","4 * 32 = 128
8 * 4 = 32","""Mato pluggar 4 timmar varje vecka efter skolan. \n\nHur många timmar har Mato sammanlagt pluggat efter 8 skolveckor?""","[""32h""]","[""128""]","[9, 10, 11]"
86,611,670f7414937d76225e40fd60,https://ucarecdn.com/8ad97a8d-9e35-4a34-9190-d57a1fd0de4f/,"Take another look at how you set up the equation relating 4x and x, as something went off when you multiplied by 4.","900 - 675 = 225
x * 4 - x = 225
x * 4 = 225 * 4
900
900 - 225
675
","""Differensen mellan två tal är 225. Det ena talet är fyra gånger så stort som det andra. Vilket är det mindre talet?""","[""75""]","[""675""]","[0, 1, 2, 3, 4, 5, 6]"
87,612,670f983f0bd1a46779840332,https://ucarecdn.com/f017e183-b418-42b3-9242-020f7eb2dcf4/,"Remember to multiply the whole expression by (x+2), including the 1, so that every term follows the operation correctly.","8x-2+1=6(x+2)
8x-1=6x+12
2x=13","""Lös ekvationen. \n\n${\\Large\\frac{8x\\ -\\ 2}{x\\ +\\ 2}}+1=6$""","[""x=4""]","[""6,5""]","[9, 10]"
88,614,670f67fcfd4d94507730f729,https://ucarecdn.com/cbc33f29-45a8-414d-a91c-1dc2dd95c74d/,Double-check the subtraction step to make sure you're really taking away 60 from 157.,157 - 60 = 117,"""$157 - 60 = $""","[""97""]","[""117""]","[7, 8, 9]"
89,619,670faa460bd1a467798963fc,https://ucarecdn.com/1d1574f1-4339-41be-9749-0a6def87efd2/,"Check your work in choosing a common denominator, as mixing operations between numerators and denominators can lead to an incorrect addition of fractions.",2/9 + 1/3 = (3/3)/(12/3) = 1/4,"""Visa hur du löser uppgiften.\n\n${\\Large\\frac{2}{9}}+{\\Large\\frac{1}{3}}=$""","[""[5/9]""]","[""[1/4]""]","[6, 7, 8, 9, 10]"
90,620,6708ea3cfe8cab6443494793,https://ucarecdn.com/57b23367-af82-4dfa-a1d8-0622702e5a64/,"Remember that the missing number is the one you multiply by 3, not the final result after subtracting 8.","3 * 4 = 12
12 - 5 = 7
3 * 5 = 15
15 - 8 = 7
","""Skriv talet som saknas så att likheten stämmer.\n\n$3 \\cdot 4 - 5 = 3 \\cdot \\underline{\\hspace{0.5cm}} - 8$""","[""5""]","[""7""]","[8, 9]"
91,622,6708e3c48b53e73f113944d9,https://ucarecdn.com/ac024aec-6128-41d2-ba8c-c6977e1d164c/,"Double-check that you have written the number correctly before adding, as mixing up the digits can lead to a wrong sum.","1
273
+41
-----
314
","""Ställ upp problemet och gör därefter uträkningen.\n\n237+41""","[""278""]","[""314""]","[0, 1, 2]"
92,630,671028409d9c6081aaf6f3c7,https://ucarecdn.com/8cf7c100-8280-4744-bf8d-00adc05ee4d7/,"Double-check your addition step for 0,7 and 1,60, as it seems the numbers were not added correctly.","0,7+1,60=0,9","""Beräkna och skriv svaret i decimalform. \n\nsju tiondelar $+ 1{\\Large \\frac{3}{5}}  = $""","[""2,3""]","[""0,9""]","[8, 9, 10]"
93,648,6708f4832519a15bd3fa1356,https://ucarecdn.com/00cb246a-b42d-4449-a470-345ccb4c88c8/,Take another look at how you rounded √136 to one decimal place.,"6^2 + 10^2
36 + 100 = 136
√136 =","""Hur lång är hypotenusan? Avrunda till en decimal."". Problem image: En rätvinklig triangel med sidorna markerade som 6 cm och 10 cm. Triangelns hypotenusa är den sida som inte är markerad och sträcker sig mellan triangelns två icke-rätvinkliga hörn.","[""11,7cm""]","[""11,6""]","[16, 17, 18]"
95,657,670fbaefed8d702aed36de28,https://ucarecdn.com/e225f19d-9867-4577-b2cb-4ca3797379cb/,"Check your multiplication step for 55 · 3.14, as it looks like a digit might have been misplaced.","55 ⋅ 3,14 = 17,21
0 = 17 mm","""Beräkna omkretsen av en tejprulle med diametern $55$ mm. Avrunda till hela millimeter.""","[""173mm""]","[""17mm""]","[8, 9, 10, 11]"
96,674,6708e9123a1b7da9334f7e21,https://ucarecdn.com/9403ae6a-5aad-481d-881e-16bc4022a5f0/,Double-check your subtraction steps to ensure you’re subtracting 57 and 82 exactly as given in the problem.,"200
-85
-57
=142","""Adela köper två pocketböcker.\n\nDen ena kostar $57$ kr och den andra $82$ kr.\n\nHon betalar med en tvåhundralapp. Hur mycket får hon tillbaka?""","[""61kr""]","[""142""]","[3, 4, 5, 6, 7]"
97,675,670f5c269ecb7415733651c3,https://ucarecdn.com/73150884-7108-4407-88df-9e8ce7860dfc/,Check if you divided the correct part by the total amount instead of subtracting first.,"1295 - 340 = 0955
955/1295 = 0,737*100 = 73,7 ≈ 74%","""Hur många hela procent är $340$ kr av $1\\ 295$ kr?""","[""26%""]","[""74%""]","[0, 1, 2, 3]"
98,684,670fa2e4bf665b7182a86cd4,https://ucarecdn.com/b7c9a019-a81e-45db-b874-5df982f9c709/,"Double-check how you converted the price from 400g to 1kg, because that step seems to have a mistake.","64/4 = 16
16*20 = 320
320 = 24","""En påse med 2 kg mjöl kostar 24 kr. En påse med 400 g mandelmjöl kostar 64 kr.\n\nHur mycket mer kostar mandelmjölet per kilogram?"". Problem image: Två poser, en större med mjöl och en mindre med mandelmjöl.","[""148kr""]","[""296""]","[0, 1, 2, 3]"
99,685,670fb3adc822f8793eb84280,https://ucarecdn.com/9b22e648-fd16-46fe-9114-be04e27b4992/,Double-check how you subtract 368 from 849 to make sure each digit is correctly calculated.,849-368=+217,"""Till sitt kalas köper Viktor glass för 368 kronor, och sen massa småsaker. Totalt betalar han 849 kr för allt till kalaset.   \n\nHur mycket betalar han för småsakerna?"". Problem image: En tecknad bild av en glad glass.","[""481kr""]","[""217""]","[11, 12, 13, 14, 15, 16]"
100,725,67091c97a346466ccf4aecc2,https://ucarecdn.com/58bb6689-1da7-4082-9f97-f5a9c92237e8/,Take a closer look at how you paired the numbers so that each opposite side multiplies to the same product.,"10x20=200
15x20=300
5x20=100
5+10+15+20+28+30=105","""Bilden visar en speciell tärning med positiva heltal på alla sidor. Om man multiplicerar talen på motstående sidor får man alltid samma svar. \n\nVilken är den minsta möjliga summan av de sex talen på tärningen?"". Problem image: En bild av en tärning med siffrorna 70, 15 och 5 synliga på tre av dess sidor.","[""41""]","[""105""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]"
101,733,670f6e4003162e72bf579965,https://ucarecdn.com/7a168e5c-917c-43bb-bfcc-674e363f1012/,Remember to check if you needed to change your fraction to a mixed number since the problem asks for the answer in simplest fraction form.,=$\frac{12}{9}$=$1\frac{3}{9}$=$1\frac{1}{3}$,"""Beräkna och svara i enklaste bråkform.\n\n${\\Large\\frac{15}{9}}-{\\Large\\frac{3}{9}}=$""","[""[[12]/9]""]","[""1[1/3]""]","[9, 10, 11]"
102,738,670f96637603f7bcf944890e,https://ucarecdn.com/c8c11509-99a9-48a2-ab10-2e432fab676d/,Remember to add all five sides since a pentagon has five equal sides.,4 + 4 + 4 + 4 = 16,"""Bestäm figurens omkrets."". Problem image: Bilden visar en femsidig geometrisk figur, en pentagon, med lika långa sidor märkta med 4 cm på varje sida.","[""20cm""]","[""16""]","[11, 12]"
103,755,670faeaf0bd1a467798ac442,https://ucarecdn.com/55682d64-9502-45eb-a7fc-51fbfe33a497/,Check if you can divide both the top and bottom by the same number to simplify the fraction further.,$\frac{3}{4} \cdot \frac{7}{9} = \frac{21}{36}$,"""Beräkna och svara i enklaste form.\n\n${\\Large\\frac{3}{4}} \\cdot {\\Large\\frac{7}{9}}=$""","[""[7/[12]]""]","[""[[21]/[36]]""]","[11, 12, 13, 14]"
104,759,670f8ebfeba83c33e44fdfa9,https://ucarecdn.com/362ff20c-4bdf-4bc9-8f97-a48982a7b5a0/,It looks like you might have missed copying a term from the original equation—please check that you included every part of it.,"3x-7=+11
3x=+11+7
","""Lös ekvationen. \n\n$3x-7=x+11$""","[""x=9""]","[""18""]","[5, 6]"
105,760,671001e1fa161106782738df,https://ucarecdn.com/577ac13d-8a6b-4038-9426-92b187dd0b97/,"Double-check how you simplified 72/18, as it seems the final division step wasn't done correctly.",$\frac{8}{9} / \frac{2}{9} = \frac{8}{9} * \frac{9}{2} = \frac{72}{18} = 5 \frac{8}{18}$,"""Nadja ska fördela $\\Large\\frac{8}{9}$ l saft i muggar som rymmer $\\Large\\frac{2}{9}$ l. Hur många muggar räcker saften till?"". Problem image: En kanna med saft.","[""4""]","[""5[2/[18]]""]","[14, 15, 16, 17]"
106,765,670e51f88fe8e23749258934,https://ucarecdn.com/d9b51909-3fb0-430f-a58e-bd219dbf2efc/,Double-check your subtraction steps—make sure you subtract each number in the right order.,-6-2-1=-5,"""$-6-2-1=$""","[""-9""]","[""-5""]","[5, 6, 7, 8, 9]"
107,774,670f5006589a0ff07fcf6909,https://ucarecdn.com/59bf8109-3bf2-4f20-8c1c-888f230943c5/,Check if you used the correct x-value given in the problem.,"1,5 * 3 = 4,5
7,5 - 7 = -2.5","""En funktion beskrivs med formeln $y=3x-7$.\n\nBestäm $y$ när $x=\\large\\frac{7}{3}$.""","[""y=0""]","[""-2.5""]","[0, 1, 2, 3, 4]"
108,780,670905601be07639a70ef122,https://ucarecdn.com/5a036ad3-c279-48cc-b65d-769eb94b219a/,Double-check your subtraction to ensure you're using the right numbers for each purchase.,"510-24=86
250+175=425","""Antonio har 510 kr. Han köper en tröja för 175 kr och ett par byxor för 250 kr. \n\nHur mycket pengar blir över?""","[""85kr""]","[""86""]","[18, 19]"
109,788,670f6851fd4d945077310e7a,https://ucarecdn.com/f3a7cb39-f13c-46e0-8816-38820cf780b1/,"Check your addition and carrying over carefully, especially in the tens column.","  878
+563
------
1541
","""Beräkna.\n\n$878+563=$"". Problem image: En tabell som används för att visa addition av tre-siffriga tal. Översta raden visar talet 878 och under den raden står talet 563 med ett plustecken framför. Under detta finns en blå horisontell linje.","[""1441""]","[""1541""]","[11, 12, 13, 14, 15, 16, 17, 18]"
110,790,670912ae1fed23fde91418e1,https://ucarecdn.com/56891b0f-5ed8-40f7-876b-f06423639335/,Double-check your arithmetic when adding the daily distances before dividing by the total number of days.,"35+35=70
66+66+66=198
27+27=54
198+70+54=322","""Johan sprang varje dag under en vecka. De första två dagarna sprang han 35 km per dag. Dag 3, 4 och 5 sprang han 66 km per dag. Under helgen sprang han 27 km både under lördagen och söndagen. Hur många km sprang han i snitt per dag?"". Problem image: En person som springer.","[""46km""]","[""385""]",[10]
112,800,670f7f21aa6ba98823e715b2,https://ucarecdn.com/a1e7a737-db79-4485-b87d-9c9a0105970e/,Double-check that you keep your answer expressed as a fraction rather than converting it to a whole number.,3/6 + 2/6 = 5/6,"""Beräkna.\n\n${\\Large \\frac{3}{6}}+ {\\Large \\frac{2}{6}}=$"". Problem image: Två cirkeldiagram bredvid varandra. Båda diagrammen är uppdelade i sex lika stora sektorer. Till vänster är tre av sektorerna färglagda och till höger är två sektorer färglagda.","[""[5/6]""]","[""5""]","[6, 7]"
113,803,670f7dcc03162e72bf5d9903,https://ucarecdn.com/ef2634d0-16ab-4001-bdd4-ff47bb1f2dcf/,Take another look to ensure you're dividing the numbers rather than subtracting them.,"5-105=
100","""Visa hur du löser uppgiften.\n\n${\\Large \\frac{105}{5}}= $""","[""21""]","[""100""]",[4]
114,809,670f59149ecb741573356f50,https://ucarecdn.com/713b945d-a495-453e-9600-58428209f0f3/,Take another look at your division process to see if you correctly divided 73 by 5 without rounding too early.,$\frac{73}{5}=11$,"""Beräkna.\n\n${\\Large\\frac{73}{5}}=$""","[""14,6""]","[""11""]",[11]
115,814,670f831d937d76225e465133,https://ucarecdn.com/32a78f00-2fae-41cf-a45a-d1062c8b7557/,"It looks like you might have added the numbers instead of multiplying them, so check that step again.","5,9 + 3,2 = 9,1","""Avrunda till närmaste heltal och beräkna sedan med överslagsräkning. \n\n$3{,}2\\cdot 5{,}9\\approx$""","[""18""]","[""9,1""]","[4, 5]"
116,818,670fead269c7af1ca6bb45cd,https://ucarecdn.com/72597af8-6685-406e-aeca-8ddb1a13906d/,Take another look at your subtraction—make sure you subtract each digit carefully.,"  5430
-1750
=3780
","""Anja ska springa totalt $5\\ 430$ m i skogen. Hur långt har hon sprungit när det återstår $1\\ 750$ m?"". Problem image: En kvinna som springer.","[""3680m""]","[""3780""]",[17]
117,831,670eae1d43dc46ed228e637e,https://ucarecdn.com/d76e4e44-cc3b-4278-b15f-ced6c74e7ec1/,"Take another look at how you undo subtracting 8 from x, ensuring you add it correctly to both sides.","x - 8 = 17
x = 2","""Vilket tal är $x$?\n\n$x-8=17$""","[""x=25""]","[""9""]","[9, 10, 11, 12]"
118,839,6709058673f55b8d9fd1b537,https://ucarecdn.com/b0207fbb-d07d-4bc8-a578-3e6eac73c87f/,Review how you aligned the decimal points when writing down each number.,"0.  3
+0,7
------
   ,","""$3+ 0{,}7 = $""","[""3,7""]","[""1,0""]","[1, 2]"
119,841,6709098b1fed23fde911f680,https://ucarecdn.com/c7032199-9a07-4450-a8bd-a0bcb9782694/,"Double-check your subtraction steps, especially how you handle borrowing between digits.",9223-6879=3656,"""Lana har $9\\ 223$ kr på sitt bankkonto. Hugo har $6\\ 879$ kr på sitt bankkonto. Hur mycket mer pengar har Lana än Hugo?"". Problem image: En bankbyggnad.","[""2344kr""]","[""3656""]","[10, 11, 12, 13]"
120,861,670f811073df73cd48528827,https://ucarecdn.com/774e3835-8731-47f6-938f-8f63f2dac886/,Check your addition in the hundreds column; it looks like you might have missed carrying over.,462+257=619,"""Beräkna med uppställning.\n\n$462+257=$""","[""719""]","[""619""]",[13]
121,869,670f97e4937d76225e4caabe,https://ucarecdn.com/9601d378-8022-41dc-9029-cb3f774c44ce/,Remember to simplify your final fraction completely.,"7/8 = 7/(8*2) = 14/16
3/4 = (3*4)/(4*4) = 12/16
14/16 - 12/16 = 2/16","""Lös följande uppgift. \nVisa hur du räknar. \n\n$ {\\Large \\frac{7}{8}} - {\\Large \\frac{3}{4}}$""","[""[1/8]""]","[""2""]","[29, 30]"
122,877,670ffda55ea3836d7a653fcf,https://ucarecdn.com/6609ab13-d63c-4dc4-8a7c-899706840b82/,Double-check that you applied both parts of 2/6 to each term rather than just dividing the terms by 6.,"2/6 av 18x
18x/6
3x

2/6 av 30y
30y/6
-5y
","""Förenkla. \n\n$ {\\Large \\frac{2}{6}} \\cdot (18x - 30y) $""","[""6x-10y""]","[""3x-5y""]","[6, 7, 8, 9, 10]"
